"","Position","Track.Name","Artist","Streams","URL","Date","Region","Danceability","Duration","Instrumentalness","Speechiness","Tempo"
"3044304",61,"Redbone","Childish Gambino",73147,"3kxfsdsCpFgN412fpnW85Y","2017-01-10","gb",NA,NA,NA,NA,NA
"3044305",62,"Too Good","Drake",72333,"11KJSRSgaDxqydKYiD2Jew","2017-01-10","gb",NA,NA,NA,NA,NA
"3044306",63,"I See Fire","Ed Sheeran",72043,"3B7udSGy2PfgoCniMSb523","2017-01-10","gb",NA,NA,NA,NA,NA
"3044307",64,"Don't","Ed Sheeran",71376,"6gTJaPuj8DT8RjuDJyBgzP","2017-01-10","gb",NA,NA,NA,NA,NA
"3044308",65,"Should've Been Me","Naughty Boy",69877,"4aiLpwwZw5Ek9KkBMnt6Zu","2017-01-10","gb",NA,NA,NA,NA,NA
"3044309",66,"Tenerife Sea","Ed Sheeran",68512,"6vSwxzO2Qf4BinHSXRwZJe","2017-01-10","gb",NA,NA,NA,NA,NA
"3044310",67,"Mr. Brightside","The Killers",68357,"7oK9VyNzrYvRFo7nQEYkWN","2017-01-10","gb",NA,NA,NA,NA,NA
"3044311",68,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",67678,"2wDjpPW3HZdA9quPPmZAMu","2017-01-10","gb",NA,NA,NA,NA,NA
"3044312",69,"Miss You","James Hersey",65359,"7of1slAJIWrXxP8ikAHxje","2017-01-10","gb",NA,NA,NA,NA,NA
"3044313",70,"Make Me (Cry)","Noah Cyrus",63477,"2BrzlUj1u1CtvaJDGIKpsP","2017-01-10","gb",NA,NA,NA,NA,NA
"3044314",71,"Party Monster","The Weeknd",61083,"4F7A0DXBrmUAkp32uenhZt","2017-01-10","gb",NA,NA,NA,NA,NA
"3044315",72,"Everglow - Single Version, Radio Edit","Coldplay",60714,"6aG68QSwv0hgNTq90I2GOE","2017-01-10","gb",NA,NA,NA,NA,NA
"3044316",73,"Dancing On My Own","Calum Scott",60282,"02WacdrRpm4zlP8H7X6bnQ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044317",74,"Give Me Love","Ed Sheeran",59741,"0SuG9kyzGRpDqrCWtgD6Lq","2017-01-10","gb",NA,NA,NA,NA,NA
"3044318",75,"Find Me","Sigma",59519,"2Wr970IfovsSGnfkE08iMF","2017-01-10","gb",NA,NA,NA,NA,NA
"3044319",76,"Blow Your Mind (Mwah)","Dua Lipa",58651,"2eAAEa8pxKF7My0EO4rFgR","2017-01-10","gb",NA,NA,NA,NA,NA
"3044320",77,"This Is What You Came For","Calvin Harris",58496,"0azC730Exh71aQlOt9Zj3y","2017-01-10","gb",NA,NA,NA,NA,NA
"3044321",78,"Lock Doh","Giggs",58078,"6OJ5jV3ClJbMgyZj6H5hK0","2017-01-10","gb",NA,NA,NA,NA,NA
"3044322",79,"Scars To Your Beautiful","Alessia Cara",57402,"0prNGof3XqfTvNDxHonvdK","2017-01-10","gb",NA,NA,NA,NA,NA
"3044323",80,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",57347,"0L7loeTIg6akW84aEQZpCT","2017-01-10","gb",NA,NA,NA,NA,NA
"3044324",81,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",56358,"17Fd6Yb7mSbinKG8LoWfFl","2017-01-10","gb",NA,NA,NA,NA,NA
"3044325",82,"Sorry","Justin Bieber",55143,"69bp2EbF7Q2rqc5N3ylezZ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044326",83,"Would I Lie to You","John Gibbons",54623,"6Zp0OnaLtS9AjtK1jeC930","2017-01-10","gb",NA,NA,NA,NA,NA
"3044327",84,"On Hold","The xx",54504,"5CPqOpKSk0QcJ3dGdaWcRB","2017-01-10","gb",NA,NA,NA,NA,NA
"3044328",85,"Not In Love","M.O",53407,"5Odgb6uCWnL8U3Eb3ijLZj","2017-01-10","gb",NA,NA,NA,NA,NA
"3044329",86,"Love Yourself","Justin Bieber",53096,"3hB5DgAiMAQ4DzYbsMq1IT","2017-01-10","gb",NA,NA,NA,NA,NA
"3044330",87,"Perfect Strangers","Jonas Blue",52880,"1CUVN2kn7mW5FjkqXTR2W1","2017-01-10","gb",NA,NA,NA,NA,NA
"3044331",88,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",52102,"4dASQiO1Eoo3RJvt74FtXB","2017-01-10","gb",NA,NA,NA,NA,NA
"3044332",89,"Broccoli (feat. Lil Yachty)","DRAM",51166,"7yyRTcZmCiyzzJlNzGC9Ol","2017-01-10","gb",NA,NA,NA,NA,NA
"3044333",90,"Into You","Ariana Grande",50764,"7yHEDfrJNd0zWOfXwydNH0","2017-01-10","gb",NA,NA,NA,NA,NA
"3044334",91,"Work from Home","Fifth Harmony",50656,"4tCtwWceOPWzenK2HAIJSb","2017-01-10","gb",NA,NA,NA,NA,NA
"3044335",92,"Cheap Thrills","Sia",50592,"27SdWb2rFzO6GWiYDBTD9j","2017-01-10","gb",NA,NA,NA,NA,NA
"3044336",93,"I'm A Mess","Ed Sheeran",50584,"3KiktyOxQd2Z0bmnabgRq2","2017-01-10","gb",NA,NA,NA,NA,NA
"3044337",94,"This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners","Kungs",49388,"0tICYNayWWhH9GPeFrfjfD","2017-01-10","gb",NA,NA,NA,NA,NA
"3044338",95,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",49223,"68EMU2RD1ECNeOeJ5qAXCV","2017-01-10","gb",NA,NA,NA,NA,NA
"3044339",96,"I Got You","Bebe Rexha",49076,"1FUViuNSldssMIawrOXF2i","2017-01-10","gb",NA,NA,NA,NA,NA
"3044340",97,"i hate u, i love u (feat. olivia o'brien)","gnash",48949,"7vRriwrloYVaoAe3a9wJHe","2017-01-10","gb",NA,NA,NA,NA,NA
"3044341",98,"Ain't My Fault","Zara Larsson",48933,"0ADG9OgdVTL7fgREP75BrZ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044342",99,"That's My Girl","Fifth Harmony",48725,"2ACOWPLUe4A4KuQ5ioD2od","2017-01-10","gb",NA,NA,NA,NA,NA
"3044343",100,"Girls Like (feat. Zara Larsson)","Tinie Tempah",48530,"5BOZ4skcMubA0R6RD4zf64","2017-01-10","gb",NA,NA,NA,NA,NA
"3044344",101,"Lush Life","Zara Larsson",47730,"1rIKgCH4H52lrvDcz50hS8","2017-01-10","gb",NA,NA,NA,NA,NA
"3044345",102,"One","Ed Sheeran",47578,"0A2J5TumCpT4aJVvQHNEQW","2017-01-10","gb",NA,NA,NA,NA,NA
"3044346",103,"Only One - Radio Edit","Sigala",47333,"5ev0Z2lFzmhjlQCWpRAWiG","2017-01-10","gb",NA,NA,NA,NA,NA
"3044347",104,"7 Years","Lukas Graham",47281,"7129iqBafaphfc3WPCGC0L","2017-01-10","gb",NA,NA,NA,NA,NA
"3044348",105,"Stressed Out","Twenty One Pilots",46541,"3CRDbSIZ4r5MsZ0YwxuEkn","2017-01-10","gb",NA,NA,NA,NA,NA
"3044349",106,"Let It Go","James Bay",46383,"13HVjjWUZFaWilh2QUJKsP","2017-01-10","gb",NA,NA,NA,NA,NA
"3044350",107,"Work","Rihanna",45682,"14WWzenpaEgQZlqPq2nk4v","2017-01-10","gb",NA,NA,NA,NA,NA
"3044351",108,"Alarm","Anne-Marie",45671,"0OwX5aROoW1Iip8FV51Efg","2017-01-10","gb",NA,NA,NA,NA,NA
"3044352",109,"Fresh Eyes","Andy Grammer",45541,"4nMlau89VAjmV7agkl7OY3","2017-01-10","gb",NA,NA,NA,NA,NA
"3044353",110,"Stronger","Kanye West",45056,"6C7RJEIUDqKkJRZVWdkfkH","2017-01-10","gb",NA,NA,NA,NA,NA
"3044354",111,"Say Something Loving","The xx",44961,"728zbo72kOoYdGR3AhNsyF","2017-01-10","gb",NA,NA,NA,NA,NA
"3044355",112,"Naive","The Kooks",44745,"7BHPGtpuuWWsvE7cCaMuEU","2017-01-10","gb",NA,NA,NA,NA,NA
"3044356",113,"Needed Me","Rihanna",44666,"1Tt4sE4pXi57mTD1GCzsqm","2017-01-10","gb",NA,NA,NA,NA,NA
"3044357",114,"Kiss Me","Ed Sheeran",44254,"0Tel1fmuCxEFV6wBLXsEdk","2017-01-10","gb",NA,NA,NA,NA,NA
"3044358",115,"Party","Chris Brown",44016,"05Z7jet4VDNVgNQWcYHnrk","2017-01-10","gb",NA,NA,NA,NA,NA
"3044359",116,"Bounce Back","Big Sean",43899,"0SGkqnVQo9KPytSri1H6cF","2017-01-10","gb",NA,NA,NA,NA,NA
"3044360",117,"Sing","Ed Sheeran",43827,"6u0oHknFYrnUd42A6rvFly","2017-01-10","gb",NA,NA,NA,NA,NA
"3044361",118,"Adventure Of A Lifetime","Coldplay",43812,"69uxyAqqPIsUyTO8txoP2M","2017-01-10","gb",NA,NA,NA,NA,NA
"3044362",119,"Sidewalks","The Weeknd",43758,"4h90qkbnW1Qq6pBhoPvwko","2017-01-10","gb",NA,NA,NA,NA,NA
"3044363",120,"Drunk","Ed Sheeran",43704,"4RnCPWlBsY7oUDdyruod7Y","2017-01-10","gb",NA,NA,NA,NA,NA
"3044364",121,"Fluorescent Adolescent","Arctic Monkeys",43698,"7e8utCy2JlSB8dRHKi49xM","2017-01-10","gb",NA,NA,NA,NA,NA
"3044365",122,"Panda","Desiigner",42874,"5OOkp4U9P9oL23maHFHL1h","2017-01-10","gb",NA,NA,NA,NA,NA
"3044366",123,"Cheap Thrills","Sia",42831,"378iszndTZAR4dH8kwsLC6","2017-01-10","gb",NA,NA,NA,NA,NA
"3044367",124,"Hello","Adele",42688,"4sPmO7WMQUAf45kwMOtONw","2017-01-10","gb",NA,NA,NA,NA,NA
"3044368",125,"Seven Nation Army","The White Stripes",42634,"1jNOi6m3Hn8nLEeHCp5Msr","2017-01-10","gb",NA,NA,NA,NA,NA
"3044369",126,"Do I Wanna Know?","Arctic Monkeys",42520,"3rq5w4bQGigXOfdN30ATJt","2017-01-10","gb",NA,NA,NA,NA,NA
"3044370",127,"The Sound","The 1975",42514,"316r1KLN0bcmpr7TZcMCXT","2017-01-10","gb",NA,NA,NA,NA,NA
"3044371",128,"Stitches","Shawn Mendes",42404,"1WP1r7fuvRqZRnUaTi2I1Q","2017-01-10","gb",NA,NA,NA,NA,NA
"3044372",129,"Pompeii","Bastille",42398,"3gbBpTdY8lnQwqxNCcf795","2017-01-10","gb",NA,NA,NA,NA,NA
"3044373",130,"Wanna Know Remix (feat. Drake)","Dave",42328,"7bPLo5Fv7h15E2fW3g1mVQ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044374",131,"Cake By The Ocean","DNCE",42002,"2aFiaMXmWsM3Vj72F9ksBl","2017-01-10","gb",NA,NA,NA,NA,NA
"3044375",132,"Bloodstream","Ed Sheeran",41961,"5mxTOMM0NiRud8VdBxbA2o","2017-01-10","gb",NA,NA,NA,NA,NA
"3044376",133,"Are You Sure? (feat. Ty Dolla $ign)","Kris Kross Amsterdam",41320,"0fH86zQcE2CmATQju6WpXv","2017-01-10","gb",NA,NA,NA,NA,NA
"3044377",134,"Chantaje","Shakira",41258,"6mICuAdrwEjh6Y6lroV2Kg","2017-01-10","gb",NA,NA,NA,NA,NA
"3044378",135,"Send My Love (To Your New Lover)","Adele",41096,"4BHzQ9C00ceJxfG16AlNWb","2017-01-10","gb",NA,NA,NA,NA,NA
"3044379",136,"Lose Yourself - Soundtrack Version","Eminem",41081,"5Z01UMMf7V1o0MzF86s6WJ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044380",137,"Can't Stop","Red Hot Chili Peppers",40916,"3ZOEytgrvLwQaqXreDs2Jx","2017-01-10","gb",NA,NA,NA,NA,NA
"3044381",138,"Six Feet Under","The Weeknd",40655,"4mU5iXHeLgbR94siF7p1sY","2017-01-10","gb",NA,NA,NA,NA,NA
"3044382",139,"Fast Car","Jonas Blue",40579,"6OZh916QF8XNunWaP97WEZ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044383",140,"Weak","AJR",40441,"3E2Zh20GDCR9B1EYjfXWyv","2017-01-10","gb",NA,NA,NA,NA,NA
"3044384",141,"Ride","Twenty One Pilots",40371,"2Z8WuEywRWYTKe1NybPQEW","2017-01-10","gb",NA,NA,NA,NA,NA
"3044385",142,"When We Were Young","Adele",40137,"7IWkJwX9C0J7tHurTD7ViL","2017-01-10","gb",NA,NA,NA,NA,NA
"3044386",143,"Lot to Learn","Luke Christopher",40083,"3TRFq09DUgYj1mug6RRqJW","2017-01-10","gb",NA,NA,NA,NA,NA
"3044387",144,"Sunset Lover","Petit Biscuit",39997,"0hNduWmlWmEmuwEFcYvRu1","2017-01-10","gb",NA,NA,NA,NA,NA
"3044388",145,"Lay It All On Me (feat. Ed Sheeran)","Rudimental",39923,"0vbbhcA6okLzvsy6WSTlLg","2017-01-10","gb",NA,NA,NA,NA,NA
"3044389",146,"House Work","Jax Jones",39816,"4Kln4sYiZzemzfdbLXW00G","2017-01-10","gb",NA,NA,NA,NA,NA
"3044390",147,"Jumpman","Drake",39741,"27GmP9AWRs744SzKcpJsTZ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044391",148,"What You Know","Two Door Cinema Club",39520,"6jrMVRReY24qzCfe1BRrww","2017-01-10","gb",NA,NA,NA,NA,NA
"3044392",149,"Ignition - Remix","R. Kelly",39423,"5dNfHmqgr128gMY2tc5CeJ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044393",150,"Show Me (feat. Malisha Bleau)","Ryan Blyth",39406,"1mebe3JaPfy8SOTksMKEom","2017-01-10","gb",NA,NA,NA,NA,NA
"3044394",151,"Sneakin’","Drake",39141,"4ckuS4Nj4FZ7i3Def3Br8W","2017-01-10","gb",NA,NA,NA,NA,NA
"3044395",152,"Years & Years","Olly Murs",38270,"3t1phUY6LrP0Bpd5eNT8Dt","2017-01-10","gb",NA,NA,NA,NA,NA
"3044396",153,"When You Love Someone","James TW",38169,"5fX2oPyLCe5mBKqGDbOWqC","2017-01-10","gb",NA,NA,NA,NA,NA
"3044397",154,"Faded","Alan Walker",37988,"7gHs73wELdeycvS48JfIos","2017-01-10","gb",NA,NA,NA,NA,NA
"3044398",155,"LUV","Tory Lanez",37893,"16Ah4QqH4mgYVXqfC4mdSd","2017-01-10","gb",NA,NA,NA,NA,NA
"3044399",156,"You Need Me, I Don't Need You","Ed Sheeran",37867,"5KL4iZkCTZyXl7KnHgfVDj","2017-01-10","gb",NA,NA,NA,NA,NA
"3044400",157,"Solo Dance","Martin Jensen",37747,"6HUnnBwYZqcED1eQztxMBN","2017-01-10","gb",NA,NA,NA,NA,NA
"3044401",158,"What Do You Mean?","Justin Bieber",37715,"3pzjHKrQSvXGHQ98dx18HI","2017-01-10","gb",NA,NA,NA,NA,NA
"3044402",159,"Crank It (Woah!) - Radio Edit","Kideko",37682,"4PXVZqZdzzfqFX39LS52b3","2017-01-10","gb",NA,NA,NA,NA,NA
"3044403",160,"Caroline","Aminé",37318,"5GFDrUTLGJix84sNhjCG0g","2017-01-10","gb",NA,NA,NA,NA,NA
"3044404",161,"Millionaire (feat. Nelly)","Cash Cash",36492,"3UDXkdQquqCEAJdNAsA1wO","2017-01-10","gb",NA,NA,NA,NA,NA
"3044405",162,"Good Grief","Bastille",36464,"6IGA5YrFiEr5ANrMqKkR6H","2017-01-10","gb",NA,NA,NA,NA,NA
"3044406",163,"Wonderwall - Remastered","Oasis",36136,"5qqabIl2vWzo9ApSC317sa","2017-01-10","gb",NA,NA,NA,NA,NA
"3044407",164,"Say To Me","WHTKD",36106,"7K0IjUT3y2wGxqd6u5DrTs","2017-01-10","gb",NA,NA,NA,NA,NA
"3044408",165,"Ni**as In Paris","JAY Z",35612,"2KpCpk6HjXXLb7nnXoXA5O","2017-01-10","gb",NA,NA,NA,NA,NA
"3044409",166,"Could You Love Me?","Black Saint",35513,"1w191mxEGK17BcYVbI3HmR","2017-01-10","gb",NA,NA,NA,NA,NA
"3044410",167,"All Time Low","Jon Bellion",35502,"1CnPYaKxTVb4LWOtiGOm0m","2017-01-10","gb",NA,NA,NA,NA,NA
"3044411",168,"Take Me To Church","Hozier",35416,"0IqKeD8ZSP72KbGYyzEcAs","2017-01-10","gb",NA,NA,NA,NA,NA
"3044412",169,"Neighbors","J. Cole",34905,"0utlOiJy2weVl9WTkcEWHy","2017-01-10","gb",NA,NA,NA,NA,NA
"3044413",170,"Reminder","The Weeknd",34675,"37F0uwRSrdzkBiuj0D5UHI","2017-01-10","gb",NA,NA,NA,NA,NA
"3044414",171,"False Alarm","Matoma",34653,"7gZQfdEQpmwAoPHSbEHzms","2017-01-10","gb",NA,NA,NA,NA,NA
"3044415",172,"pick up the phone","Young Thug",34649,"20dP2DaMHIAmwWAbp7peSr","2017-01-10","gb",NA,NA,NA,NA,NA
"3044416",173,"PILLOWTALK","ZAYN",34566,"0PDUDa38GO8lMxLCRc4lL1","2017-01-10","gb",NA,NA,NA,NA,NA
"3044417",174,"Lego House","Ed Sheeran",34305,"53Pgsvu3qSYO2aXt5J2vcL","2017-01-10","gb",NA,NA,NA,NA,NA
"3044418",175,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",34200,"3bidbhpOYeV4knp8AIu8Xn","2017-01-10","gb",NA,NA,NA,NA,NA
"3044419",176,"Famous","Kanye West",33904,"19a3JfW8BQwqHWUMbcqSx8","2017-01-10","gb",NA,NA,NA,NA,NA
"3044420",177,"Setting Fires","The Chainsmokers",33879,"0B8B8cVRFIG1yznoQe7c9s","2017-01-10","gb",NA,NA,NA,NA,NA
"3044421",178,"Alone","Alan Walker",33746,"0JiVRyTJcJnmlwCZ854K4p","2017-01-10","gb",NA,NA,NA,NA,NA
"3044422",179,"Hear Me Now","Alok",33596,"1a5Yu5L18qNxVhXx38njON","2017-01-10","gb",NA,NA,NA,NA,NA
"3044423",180,"Final Song","MØ",33587,"4qqArAiTPueDxIp7cf87h7","2017-01-10","gb",NA,NA,NA,NA,NA
"3044424",181,"Small Bump","Ed Sheeran",33564,"4z1O25cq9g2kuJemmUxc21","2017-01-10","gb",NA,NA,NA,NA,NA
"3044425",182,"Trouble","OFFAIAH",33416,"2pex1RNUgi1FwVUTMnIQ1x","2017-01-10","gb",NA,NA,NA,NA,NA
"3044426",183,"Somebody Else","The 1975",33350,"5hc71nKsUgtwQ3z52KEKQk","2017-01-10","gb",NA,NA,NA,NA,NA
"3044427",184,"I Will Wait","Mumford & Sons",33070,"71O1jD7bF3cdMPvPi186V6","2017-01-10","gb",NA,NA,NA,NA,NA
"3044428",185,"Pumped Up Kicks","Foster The People",33030,"7w87IxuO7BDcJ3YUqCyMTT","2017-01-10","gb",NA,NA,NA,NA,NA
"3044429",186,"All Goes Wrong","Chase & Status",32757,"3odht0E2TNbWDqypdbJVMZ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044430",187,"Sex","Cheat Codes",32682,"5DA77EqppDmCTWGovd4oTP","2017-01-10","gb",NA,NA,NA,NA,NA
"3044431",188,"Million Reasons","Lady Gaga",32541,"50PWlIBU7PlGGwzgN8TiFJ","2017-01-10","gb",NA,NA,NA,NA,NA
"3044432",189,"Tears (feat. Louisa Johnson)","Clean Bandit",32354,"7py16W5fWYLFFS6BElKAjn","2017-01-10","gb",NA,NA,NA,NA,NA
"3044433",190,"The Greatest","Sia",32278,"6bLopGnirdrilrpdVB6Um1","2017-01-10","gb",NA,NA,NA,NA,NA
"3044434",191,"This Town","Niall Horan",31941,"5nA67Y0XX9JipZwYxX7Gl7","2017-01-10","gb",NA,NA,NA,NA,NA
"3044435",192,"No Money","Galantis",31841,"0gb1J5UrTpzaU1s3nupgCd","2017-01-10","gb",NA,NA,NA,NA,NA
"3044436",193,"Rockin’","The Weeknd",31781,"36YCdzT57us0LhDmCYtrNE","2017-01-10","gb",NA,NA,NA,NA,NA
"3044437",194,"Someone Like You","Adele",31731,"4kflIGfjdZJW4ot2ioixTB","2017-01-10","gb",NA,NA,NA,NA,NA
"3044438",195,"Shut Up","Stormzy",31644,"2LPUvD5DDOO4UYGkWgjI2C","2017-01-10","gb",NA,NA,NA,NA,NA
"3044439",196,"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)","Vice",31608,"40UroIGvsMPLPBYwH8rMNA","2017-01-10","gb",NA,NA,NA,NA,NA
"3044440",197,"Versace On The Floor","Bruno Mars",31499,"0kN8xEmgMW9mh7UmDYHlJP","2017-01-10","gb",NA,NA,NA,NA,NA
"3044441",198,"R U Mine?","Arctic Monkeys",31477,"29tzJGvqJPTAFs6LXmsHoA","2017-01-10","gb",NA,NA,NA,NA,NA
"3044442",199,"Take on the World","You Me At Six",31346,"6J0xeqjdpsUH0W1YBCmD1L","2017-01-10","gb",NA,NA,NA,NA,NA
"3044443",200,"Hymn For The Weekend","Coldplay",31319,"3RiPr603aXAoi4GHyXx0uy","2017-01-10","gb",NA,NA,NA,NA,NA
"148401",1,"Chantaje","Shakira",253019,"6mICuAdrwEjh6Y6lroV2Kg","2017-01-01","ar",NA,NA,NA,NA,NA
"148402",2,"Vente Pa' Ca","Ricky Martin",223988,"7DM4BPaS7uofFul3ywMe46","2017-01-01","ar",NA,NA,NA,NA,NA
"148403",3,"Reggaetón Lento (Bailemos)","CNCO",210943,"3AEZUABDXNtecAOSC1qTfo","2017-01-01","ar",NA,NA,NA,NA,NA
"148404",4,"Safari","J Balvin",173865,"6rQSrBHf7HlZjtcMZ4S4bO","2017-01-01","ar",NA,NA,NA,NA,NA
"148405",5,"Shaky Shaky","Daddy Yankee",153956,"58IL315gMSTD37DOZPJ2hf","2017-01-01","ar",NA,NA,NA,NA,NA
"148406",6,"Traicionera","Sebastian Yatra",151140,"5J1c3M4EldCfNxXwrwt8mT","2017-01-01","ar",NA,NA,NA,NA,NA
"148407",7,"Cuando Se Pone a Bailar","Rombai",148369,"1MpKZi1zTXpERKwxmOu1PH","2017-01-01","ar",NA,NA,NA,NA,NA
"148408",8,"Otra Vez (feat. J Balvin)","Zion & Lennox",143004,"3QwBODjSEzelZyVjxPOHdq","2017-01-01","ar",NA,NA,NA,NA,NA
"148409",9,"La Bicicleta","Carlos Vives",126389,"0sXvAOmXgjR2QUqLK1MltU","2017-01-01","ar",NA,NA,NA,NA,NA
"148410",10,"Dile Que Tu Me Quieres","Ozuna",112012,"20ZAJdsKB5IGbGj4ilRt2o","2017-01-01","ar",NA,NA,NA,NA,NA
"148411",11,"Andas En Mi Cabeza","Chino & Nacho",110395,"5mey7CLLuFToM2P68Qu1gF","2017-01-01","ar",NA,NA,NA,NA,NA
